"Coche: TODOS Servicio/Turno 99999  Desde: 16-01-2018 00:00 Hasta: 16-01-2018 22:01 Coche: "
Seccion-Origen;Transaccion;"Tipo Transaccion";"Fecha y hora";Comprobante;Importe;Copia;Destino-Boleto;"Posicion GPS";"Estado GPS";Serie;Equipo;Coche;"Fecha y hora servicio";"Destino servicio";"Cod servicio";Ida/Vuelta;Chofer;Guarda;"Compr./Reporte tipo";"Resp. impresion"
"Cnia Caroya (14)";"Control de Paso";" CC24 ";"2018-01-16 20:57:52";;;0;"SIN DEF ";"-31 02,3159 -64 02,4870";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC23 ";"2018-01-16 20:56:59";;;0;"SIN DEF ";"-31 02,1283 -64 02,7086";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC22 ";"2018-01-16 20:56:14";;;0;"SIN DEF ";"-31 01,9146 -64 02,9511";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC19 ";"2018-01-16 20:54:08";;;0;"SIN DEF ";"-31 01,4265 -64 03,5264";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC18 ";"2018-01-16 20:53:34";;;0;"SIN DEF ";"-31 01,3497 -64 03,6152";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:52:26";1901-134547;$17,00;0;"Cnia Caroya ";"-31 01,2321 -64 03,7558";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC17 ";"2018-01-16 20:51:51";;;0;"SIN DEF ";"-31 01,2226 -64 03,7655";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:50:48";1901-134546;$17,00;0;"Cnia Caroya ";"-31 01,0683 -64 03,9455";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC16 ";"2018-01-16 20:50:36";;;0;"SIN DEF ";"-31 01,0632 -64 03,9516";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC15 ";"2018-01-16 20:50:13";;;0;"SIN DEF ";"-31 00,9490 -64 04,0852";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC14 ";"2018-01-16 20:48:34";;;0;"SIN DEF ";"-31 00,8001 -64 04,2553";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC13 ";"2018-01-16 20:47:43";;;0;"SIN DEF ";"-31 00,6633 -64 04,4141";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC11 ";"2018-01-16 20:45:51";;;0;"SIN DEF ";"-31 00,3700 -64 04,7604";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC10 ";"2018-01-16 20:45:08";;;0;"SIN DEF ";"-31 00,2309 -64 04,9223";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC09 ";"2018-01-16 20:44:07";;;0;"SIN DEF ";"-31 00,1082 -64 05,0642";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:43:41";1901-134545;$17,00;0;"Cnia Caroya ";"-31 00,0104 -64 05,1786";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:43:15";1901-134544;$17,00;0;"Cnia Caroya ";"-30 59,9695 -64 05,2298";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:43:08";1901-134543;$17,00;0;"Cnia Caroya ";"-30 59,9695 -64 05,2298";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:43:08";1901-134542;$17,00;0;"Cnia Caroya ";"-30 59,9695 -64 05,2298";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC08 ";"2018-01-16 20:42:53";;;0;"SIN DEF ";"-30 59,9569 -64 05,2436";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:41:52";1901-134541;$17,00;0;"Cnia Caroya ";"-30 59,8323 -64 05,3898";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:41:45";1901-134540;$17,00;0;"Cnia Caroya ";"-30 59,8323 -64 05,3898";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:41:41";1901-134539;$17,00;0;"Cnia Caroya ";"-30 59,8323 -64 05,3898";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC07 ";"2018-01-16 20:41:24";;;0;"SIN DEF ";"-30 59,8213 -64 05,3984";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:40:44";1901-134538;$17,00;0;"Cnia Caroya ";"-30 59,7243 -64 05,5156";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:40:13";1901-134537;$17,00;0;"Cnia Caroya ";"-30 59,6851 -64 05,5644";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC06 ";"2018-01-16 20:40:02";;;0;"SIN DEF ";"-30 59,6785 -64 05,5677";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:39:18";1901-134536;$17,00;0;"Cnia Caroya ";"-30 59,5318 -64 05,7419";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:39:10";1901-134535;$17,00;0;"Cnia Caroya ";"-30 59,5316 -64 05,7425";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC05 ";"2018-01-16 20:39:06";;;0;"SIN DEF ";"-30 59,5299 -64 05,7449";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Cnia Caroya (14)";"Cambio Localidad GPS";"  ";"2018-01-16 20:38:52";;;0;"SIN DEF ";"-30 59,4962 -64 05,7826";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Jesus Maria (13)";"Control de Paso";" CC04 ";"2018-01-16 20:37:52";;;0;"SIN DEF ";"-30 59,3792 -64 05,9205";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 20:35:42";1901-134534;$17,00;0;"Cnia Caroya ";"-30 59,0477 -64 05,8139";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 20:35:04";1901-134533;$17,00;0;"Cnia Caroya ";"-30 58,9644 -64 05,7738";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 20:35:00";1901-134532;$17,00;0;"Cnia Caroya ";"-30 58,9643 -64 05,7738";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";"Salida de Terminal";"  ";"2018-01-16 20:33:17";;;0;"SIN DEF ";"-30 58,8428 -64 05,7058";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 20:32:18";1901-134531;$17,00;0;"Cnia Caroya ";"-30 58,8101 -64 05,6578";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 20:32:16";1901-134530;$17,00;0;"Cnia Caroya ";"-30 58,8101 -64 05,6578";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 20:32:09";1901-134529;$17,00;0;"Cnia Caroya ";"-30 58,8101 -64 05,6578";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 20:32:01";1901-134528;$17,00;0;"Cnia Caroya ";"-30 58,8101 -64 05,6578";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 20:31:41";1901-134527;$17,00;0;"Cnia Caroya ";"-30 58,8101 -64 05,6578";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 20:31:43";1901-134526;$17,00;0;"Cnia Caroya ";"-30 58,8101 -64 05,6578";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";Venta;"AB OBRERO  ";"2018-01-16 20:31:38";1902-14517;;0;"Cnia Caroya ";"-30 58,8101 -64 05,6578";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;8;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 20:31:23";1901-134525;$17,00;0;"Cnia Caroya ";"-30 58,8101 -64 05,6578";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 20:31:13";1901-134524;$17,00;0;"Cnia Caroya ";"-30 58,8101 -64 05,6578";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 20:31:06";1901-134523;$17,00;0;"Cnia Caroya ";"-30 58,8101 -64 05,6578";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 20:31:11";1901-134522;$17,00;0;"Cnia Caroya ";"-30 58,8101 -64 05,6578";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 20:31:00";1901-134521;$17,00;0;"Cnia Caroya ";"-30 58,8101 -64 05,6578";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 20:30:40";1901-134520;$17,00;0;"Cnia Caroya ";"-30 58,8099 -64 05,6579";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 20:30:32";1901-134519;$17,00;0;"Cnia Caroya ";"-30 58,8099 -64 05,6578";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 20:30:16";1901-134518;$17,00;0;"Cnia Caroya ";"-30 58,8099 -64 05,6578";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 20:30:15";1901-134517;$17,00;0;"Cnia Caroya ";"-30 58,8099 -64 05,6578";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 20:29:29";1901-134516;$17,00;0;"Cnia Caroya ";"-30 58,8099 -64 05,6578";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";"Entrada a Terminal";"  ";"2018-01-16 20:29:18";;;0;"SIN DEF ";"-30 58,8037 -64 05,6469";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Jesus Maria (13)";"Salida de Terminal";"  ";"2018-01-16 20:29:04";;;0;"SIN DEF ";"-30 58,7829 -64 05,6470";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Jesus Maria (13)";"Servicio Entrante";"  ";"2018-01-16 20:28:48";;;0;"SIN DEF ";"-30 58,7903 -64 05,6695";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;;
"Jesus Maria (13)";"Vuelta/Cbio Sentido";"Manual  ";"2018-01-16 20:28:48";;;0;"SIN DEF ";"-30 58,7903 -64 05,6695";A;2183;1900;5103;2018-01-16-20:30:00;"Cnia Caroya (14)";8194;I;35;;1;
"Jesus Maria (13)";"Servicio Saliente";"  ";"2018-01-16 20:28:48";;;0;"SIN DEF ";"-30 58,7903 -64 05,6695";A;2183;1900;5103;2018-01-16-19:55:00;"Cnia Caroya (14)";8193;V;35;;;
"Jesus Maria (13)";"Entrada a Terminal";"  ";"2018-01-16 20:28:36";;;0;"SIN DEF ";"-30 58,8318 -64 05,6910";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Jesus Maria (13)";"Control de Paso";" CC01 ";"2018-01-16 20:27:03";;;0;"SIN DEF ";"-30 58,9708 -64 05,7628";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Jesus Maria (13)";"Control de Paso";" CC02 ";"2018-01-16 20:26:00";;;0;"SIN DEF ";"-30 59,1456 -64 05,8519";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Jesus Maria (13)";"Control de Paso";" CC03 ";"2018-01-16 20:25:18";;;0;"SIN DEF ";"-30 59,3231 -64 05,9421";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Jesus Maria (13)";"Control de Paso";" CC04 ";"2018-01-16 20:25:01";;;0;"SIN DEF ";"-30 59,3833 -64 05,9141";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Jesus Maria (13)";"Cambio Localidad GPS";"  ";"2018-01-16 20:22:51";;;0;"SIN DEF ";"-30 59,4872 -64 05,7925";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC05 ";"2018-01-16 20:22:17";;;0;"SIN DEF ";"-30 59,5364 -64 05,7375";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:21:35";1901-134515;$17,00;0;"Jesus Maria ";"-30 59,6779 -64 05,5691";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC06 ";"2018-01-16 20:21:22";;;0;"SIN DEF ";"-30 59,6817 -64 05,5660";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC07 ";"2018-01-16 20:19:52";;;0;"SIN DEF ";"-30 59,8256 -64 05,3985";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC08 ";"2018-01-16 20:18:56";;;0;"SIN DEF ";"-30 59,9621 -64 05,2395";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:18:21";1901-134514;$17,00;0;"Jesus Maria ";"-31 00,0925 -64 05,0839";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:18:21";1901-134513;$17,00;0;"Jesus Maria ";"-31 00,0925 -64 05,0839";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:17:54";1901-134512;$17,00;0;"Jesus Maria ";"-31 00,1034 -64 05,0699";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:17:38";1901-134511;$17,00;0;"Jesus Maria ";"-31 00,1033 -64 05,0703";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:17:42";1901-134510;$17,00;0;"Jesus Maria ";"-31 00,1032 -64 05,0706";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC09 ";"2018-01-16 20:17:37";;;0;"SIN DEF ";"-31 00,1099 -64 05,0635";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC10 ";"2018-01-16 20:16:02";;;0;"SIN DEF ";"-31 00,2310 -64 04,9222";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:15:11";1901-134509;$17,00;0;"Jesus Maria ";"-31 00,3654 -64 04,7693";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:15:11";1901-134508;$17,00;0;"Jesus Maria ";"-31 00,3654 -64 04,7693";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:14:48";1901-134507;$17,00;0;"Jesus Maria ";"-31 00,3733 -64 04,7565";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:14:42";1901-134506;$17,00;0;"Jesus Maria ";"-31 00,3733 -64 04,7565";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:14:27";1901-134505;$17,00;0;"Jesus Maria ";"-31 00,3733 -64 04,7565";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:14:24";1901-134504;$17,00;0;"Jesus Maria ";"-31 00,3733 -64 04,7565";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:14:14";1901-134503;$17,00;0;"Jesus Maria ";"-31 00,3733 -64 04,7565";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC11 ";"2018-01-16 20:14:09";;;0;"SIN DEF ";"-31 00,3722 -64 04,7569";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC12 ";"2018-01-16 20:13:33";;;0;"SIN DEF ";"-31 00,5185 -64 04,5894";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:12:23";1901-134502;$17,00;0;"Jesus Maria ";"-31 00,6603 -64 04,4187";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:12:01";1901-134501;$17,00;0;"Jesus Maria ";"-31 00,6605 -64 04,4190";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:11:59";1901-134500;$17,00;0;"Jesus Maria ";"-31 00,6604 -64 04,4192";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC13 ";"2018-01-16 20:11:56";;;0;"SIN DEF ";"-31 00,6629 -64 04,4172";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:11:10";1901-134499;$17,00;0;"Jesus Maria ";"-31 00,8025 -64 04,2547";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:11:08";1901-134498;$17,00;0;"Jesus Maria ";"-31 00,8025 -64 04,2547";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:10:58";1901-134497;$17,00;0;"Jesus Maria ";"-31 00,8025 -64 04,2547";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:10:45";1901-134496;$17,00;0;"Jesus Maria ";"-31 00,8025 -64 04,2547";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:10:43";1901-134495;$17,00;0;"Jesus Maria ";"-31 00,8027 -64 04,2548";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC14 ";"2018-01-16 20:10:39";;;0;"SIN DEF ";"-31 00,8058 -64 04,2526";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC15 ";"2018-01-16 20:09:57";;;0;"SIN DEF ";"-31 00,9660 -64 04,0666";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:09:50";1901-134494;$17,00;0;"Jesus Maria ";"-31 00,9686 -64 04,0641";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:09:50";1901-134493;$17,00;0;"Jesus Maria ";"-31 00,9686 -64 04,0641";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:09:31";1901-134492;$17,00;0;"Jesus Maria ";"-31 00,9686 -64 04,0641";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:09:55";1901-134491;$17,00;0;"Jesus Maria ";"-31 00,9686 -64 04,0641";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:08:57";1901-134490;$17,00;0;"Jesus Maria ";"-31 01,0129 -64 04,0102";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:08:31";1901-134489;$17,00;0;"Jesus Maria ";"-31 01,0549 -64 03,9600";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC16 ";"2018-01-16 20:08:24";;;0;"SIN DEF ";"-31 01,0621 -64 03,9524";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:07:54";1901-134488;$17,00;0;"Jesus Maria ";"-31 01,1839 -64 03,8079";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC17 ";"2018-01-16 20:06:44";;;0;"SIN DEF ";"-31 01,2257 -64 03,7620";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC18 ";"2018-01-16 20:05:04";;;0;"SIN DEF ";"-31 01,3528 -64 03,6161";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:04:32";1901-134487;$17,00;0;"Jesus Maria ";"-31 01,4313 -64 03,5199";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC19 ";"2018-01-16 20:04:27";;;0;"SIN DEF ";"-31 01,4333 -64 03,5188";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC20 ";"2018-01-16 20:04:02";;;0;"SIN DEF ";"-31 01,5235 -64 03,4181";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 20:02:28";1901-134486;$17,00;0;"Jesus Maria ";"-31 01,6764 -64 03,2403";A;2183;1900;5103;2018-01-16-19:55:00;"Jesus Maria (13)";8193;V;35;;1;
